Open,High,Low,Close,Adj Close,Volume,Industry,Sector,Marketcap,Fulltimeemployees,PEratio,Dividendyield,Companyinfo,Ticker
50.79999923706055,50.79999923706055,46.79999923706055,46.79999923706055,46.79999923706055,25272,Biotechnology,Healthcare,42714720,12,N/A,N/A,"Onconetix, Inc., a biotechnology company, focuses on the research, development, and commercialization of solutions for men's health and oncology. It offers Entadfi, an FDA-approved, once daily pill that combines finasteride and tadalafil for the treatment of benign prostatic hyperplasia; and Proclarix, an in vitro protein-based blood diagnostic test for prostate cancer. The company was formerly known as Blue Water Biotech, Inc. and changed its name to Onconetix, Inc. in December 2023. Onconetix, Inc. was incorporated in 2018 and is headquartered in Cincinnati, Ohio.",ONCO
46.0,50.0,44.79999923706055,49.20000076293945,49.20000076293945,25272,Biotechnology,Healthcare,42714720,12,N/A,N/A,"Onconetix, Inc., a biotechnology company, focuses on the research, development, and commercialization of solutions for men's health and oncology. It offers Entadfi, an FDA-approved, once daily pill that combines finasteride and tadalafil for the treatment of benign prostatic hyperplasia; and Proclarix, an in vitro protein-based blood diagnostic test for prostate cancer. The company was formerly known as Blue Water Biotech, Inc. and changed its name to Onconetix, Inc. in December 2023. Onconetix, Inc. was incorporated in 2018 and is headquartered in Cincinnati, Ohio.",ONCO
49.20000076293945,51.599998474121094,48.79999923706055,49.20000076293945,49.20000076293945,25272,Biotechnology,Healthcare,42714720,12,N/A,N/A,"Onconetix, Inc., a biotechnology company, focuses on the research, development, and commercialization of solutions for men's health and oncology. It offers Entadfi, an FDA-approved, once daily pill that combines finasteride and tadalafil for the treatment of benign prostatic hyperplasia; and Proclarix, an in vitro protein-based blood diagnostic test for prostate cancer. The company was formerly known as Blue Water Biotech, Inc. and changed its name to Onconetix, Inc. in December 2023. Onconetix, Inc. was incorporated in 2018 and is headquartered in Cincinnati, Ohio.",ONCO
49.20000076293945,50.79999923706055,49.040000915527344,50.400001525878906,50.400001525878906,25272,Biotechnology,Healthcare,42714720,12,N/A,N/A,"Onconetix, Inc., a biotechnology company, focuses on the research, development, and commercialization of solutions for men's health and oncology. It offers Entadfi, an FDA-approved, once daily pill that combines finasteride and tadalafil for the treatment of benign prostatic hyperplasia; and Proclarix, an in vitro protein-based blood diagnostic test for prostate cancer. The company was formerly known as Blue Water Biotech, Inc. and changed its name to Onconetix, Inc. in December 2023. Onconetix, Inc. was incorporated in 2018 and is headquartered in Cincinnati, Ohio.",ONCO
50.400001525878906,51.20000076293945,48.400001525878906,48.79999923706055,48.79999923706055,25272,Biotechnology,Healthcare,42714720,12,N/A,N/A,"Onconetix, Inc., a biotechnology company, focuses on the research, development, and commercialization of solutions for men's health and oncology. It offers Entadfi, an FDA-approved, once daily pill that combines finasteride and tadalafil for the treatment of benign prostatic hyperplasia; and Proclarix, an in vitro protein-based blood diagnostic test for prostate cancer. The company was formerly known as Blue Water Biotech, Inc. and changed its name to Onconetix, Inc. in December 2023. Onconetix, Inc. was incorporated in 2018 and is headquartered in Cincinnati, Ohio.",ONCO
50.0,50.400001525878906,48.0,49.599998474121094,49.599998474121094,25272,Biotechnology,Healthcare,42714720,12,N/A,N/A,"Onconetix, Inc., a biotechnology company, focuses on the research, development, and commercialization of solutions for men's health and oncology. It offers Entadfi, an FDA-approved, once daily pill that combines finasteride and tadalafil for the treatment of benign prostatic hyperplasia; and Proclarix, an in vitro protein-based blood diagnostic test for prostate cancer. The company was formerly known as Blue Water Biotech, Inc. and changed its name to Onconetix, Inc. in December 2023. Onconetix, Inc. was incorporated in 2018 and is headquartered in Cincinnati, Ohio.",ONCO
51.20000076293945,51.20000076293945,49.0,50.0,50.0,25272,Biotechnology,Healthcare,42714720,12,N/A,N/A,"Onconetix, Inc., a biotechnology company, focuses on the research, development, and commercialization of solutions for men's health and oncology. It offers Entadfi, an FDA-approved, once daily pill that combines finasteride and tadalafil for the treatment of benign prostatic hyperplasia; and Proclarix, an in vitro protein-based blood diagnostic test for prostate cancer. The company was formerly known as Blue Water Biotech, Inc. and changed its name to Onconetix, Inc. in December 2023. Onconetix, Inc. was incorporated in 2018 and is headquartered in Cincinnati, Ohio.",ONCO
50.79999923706055,50.79999923706055,48.400001525878906,49.20000076293945,49.20000076293945,25272,Biotechnology,Healthcare,42714720,12,N/A,N/A,"Onconetix, Inc., a biotechnology company, focuses on the research, development, and commercialization of solutions for men's health and oncology. It offers Entadfi, an FDA-approved, once daily pill that combines finasteride and tadalafil for the treatment of benign prostatic hyperplasia; and Proclarix, an in vitro protein-based blood diagnostic test for prostate cancer. The company was formerly known as Blue Water Biotech, Inc. and changed its name to Onconetix, Inc. in December 2023. Onconetix, Inc. was incorporated in 2018 and is headquartered in Cincinnati, Ohio.",ONCO
48.0,49.36000061035156,47.20000076293945,47.599998474121094,47.599998474121094,25272,Biotechnology,Healthcare,42714720,12,N/A,N/A,"Onconetix, Inc., a biotechnology company, focuses on the research, development, and commercialization of solutions for men's health and oncology. It offers Entadfi, an FDA-approved, once daily pill that combines finasteride and tadalafil for the treatment of benign prostatic hyperplasia; and Proclarix, an in vitro protein-based blood diagnostic test for prostate cancer. The company was formerly known as Blue Water Biotech, Inc. and changed its name to Onconetix, Inc. in December 2023. Onconetix, Inc. was incorporated in 2018 and is headquartered in Cincinnati, Ohio.",ONCO
49.20000076293945,49.20000076293945,44.400001525878906,46.0,46.0,25272,Biotechnology,Healthcare,42714720,12,N/A,N/A,"Onconetix, Inc., a biotechnology company, focuses on the research, development, and commercialization of solutions for men's health and oncology. It offers Entadfi, an FDA-approved, once daily pill that combines finasteride and tadalafil for the treatment of benign prostatic hyperplasia; and Proclarix, an in vitro protein-based blood diagnostic test for prostate cancer. The company was formerly known as Blue Water Biotech, Inc. and changed its name to Onconetix, Inc. in December 2023. Onconetix, Inc. was incorporated in 2018 and is headquartered in Cincinnati, Ohio.",ONCO
46.0,46.0,44.0,45.20000076293945,45.20000076293945,25272,Biotechnology,Healthcare,42714720,12,N/A,N/A,"Onconetix, Inc., a biotechnology company, focuses on the research, development, and commercialization of solutions for men's health and oncology. It offers Entadfi, an FDA-approved, once daily pill that combines finasteride and tadalafil for the treatment of benign prostatic hyperplasia; and Proclarix, an in vitro protein-based blood diagnostic test for prostate cancer. The company was formerly known as Blue Water Biotech, Inc. and changed its name to Onconetix, Inc. in December 2023. Onconetix, Inc. was incorporated in 2018 and is headquartered in Cincinnati, Ohio.",ONCO
44.400001525878906,46.0,42.0,42.400001525878906,42.400001525878906,25272,Biotechnology,Healthcare,42714720,12,N/A,N/A,"Onconetix, Inc., a biotechnology company, focuses on the research, development, and commercialization of solutions for men's health and oncology. It offers Entadfi, an FDA-approved, once daily pill that combines finasteride and tadalafil for the treatment of benign prostatic hyperplasia; and Proclarix, an in vitro protein-based blood diagnostic test for prostate cancer. The company was formerly known as Blue Water Biotech, Inc. and changed its name to Onconetix, Inc. in December 2023. Onconetix, Inc. was incorporated in 2018 and is headquartered in Cincinnati, Ohio.",ONCO
43.20000076293945,43.20000076293945,36.400001525878906,36.79999923706055,36.79999923706055,25272,Biotechnology,Healthcare,42714720,12,N/A,N/A,"Onconetix, Inc., a biotechnology company, focuses on the research, development, and commercialization of solutions for men's health and oncology. It offers Entadfi, an FDA-approved, once daily pill that combines finasteride and tadalafil for the treatment of benign prostatic hyperplasia; and Proclarix, an in vitro protein-based blood diagnostic test for prostate cancer. The company was formerly known as Blue Water Biotech, Inc. and changed its name to Onconetix, Inc. in December 2023. Onconetix, Inc. was incorporated in 2018 and is headquartered in Cincinnati, Ohio.",ONCO
48.400001525878906,48.400001525878906,38.439998626708984,42.79999923706055,42.79999923706055,25272,Biotechnology,Healthcare,42714720,12,N/A,N/A,"Onconetix, Inc., a biotechnology company, focuses on the research, development, and commercialization of solutions for men's health and oncology. It offers Entadfi, an FDA-approved, once daily pill that combines finasteride and tadalafil for the treatment of benign prostatic hyperplasia; and Proclarix, an in vitro protein-based blood diagnostic test for prostate cancer. The company was formerly known as Blue Water Biotech, Inc. and changed its name to Onconetix, Inc. in December 2023. Onconetix, Inc. was incorporated in 2018 and is headquartered in Cincinnati, Ohio.",ONCO
42.0,56.400001525878906,40.79999923706055,54.79999923706055,54.79999923706055,25272,Biotechnology,Healthcare,42714720,12,N/A,N/A,"Onconetix, Inc., a biotechnology company, focuses on the research, development, and commercialization of solutions for men's health and oncology. It offers Entadfi, an FDA-approved, once daily pill that combines finasteride and tadalafil for the treatment of benign prostatic hyperplasia; and Proclarix, an in vitro protein-based blood diagnostic test for prostate cancer. The company was formerly known as Blue Water Biotech, Inc. and changed its name to Onconetix, Inc. in December 2023. Onconetix, Inc. was incorporated in 2018 and is headquartered in Cincinnati, Ohio.",ONCO
54.400001525878906,58.79999923706055,45.599998474121094,58.400001525878906,58.400001525878906,25272,Biotechnology,Healthcare,42714720,12,N/A,N/A,"Onconetix, Inc., a biotechnology company, focuses on the research, development, and commercialization of solutions for men's health and oncology. It offers Entadfi, an FDA-approved, once daily pill that combines finasteride and tadalafil for the treatment of benign prostatic hyperplasia; and Proclarix, an in vitro protein-based blood diagnostic test for prostate cancer. The company was formerly known as Blue Water Biotech, Inc. and changed its name to Onconetix, Inc. in December 2023. Onconetix, Inc. was incorporated in 2018 and is headquartered in Cincinnati, Ohio.",ONCO
56.400001525878906,58.79999923706055,52.20000076293945,54.0,54.0,25272,Biotechnology,Healthcare,42714720,12,N/A,N/A,"Onconetix, Inc., a biotechnology company, focuses on the research, development, and commercialization of solutions for men's health and oncology. It offers Entadfi, an FDA-approved, once daily pill that combines finasteride and tadalafil for the treatment of benign prostatic hyperplasia; and Proclarix, an in vitro protein-based blood diagnostic test for prostate cancer. The company was formerly known as Blue Water Biotech, Inc. and changed its name to Onconetix, Inc. in December 2023. Onconetix, Inc. was incorporated in 2018 and is headquartered in Cincinnati, Ohio.",ONCO
56.0,56.0,47.599998474121094,48.79999923706055,48.79999923706055,25272,Biotechnology,Healthcare,42714720,12,N/A,N/A,"Onconetix, Inc., a biotechnology company, focuses on the research, development, and commercialization of solutions for men's health and oncology. It offers Entadfi, an FDA-approved, once daily pill that combines finasteride and tadalafil for the treatment of benign prostatic hyperplasia; and Proclarix, an in vitro protein-based blood diagnostic test for prostate cancer. The company was formerly known as Blue Water Biotech, Inc. and changed its name to Onconetix, Inc. in December 2023. Onconetix, Inc. was incorporated in 2018 and is headquartered in Cincinnati, Ohio.",ONCO
47.599998474121094,47.599998474121094,44.400001525878906,45.599998474121094,45.599998474121094,25272,Biotechnology,Healthcare,42714720,12,N/A,N/A,"Onconetix, Inc., a biotechnology company, focuses on the research, development, and commercialization of solutions for men's health and oncology. It offers Entadfi, an FDA-approved, once daily pill that combines finasteride and tadalafil for the treatment of benign prostatic hyperplasia; and Proclarix, an in vitro protein-based blood diagnostic test for prostate cancer. The company was formerly known as Blue Water Biotech, Inc. and changed its name to Onconetix, Inc. in December 2023. Onconetix, Inc. was incorporated in 2018 and is headquartered in Cincinnati, Ohio.",ONCO
45.599998474121094,47.20000076293945,44.400001525878906,45.599998474121094,45.599998474121094,25272,Biotechnology,Healthcare,42714720,12,N/A,N/A,"Onconetix, Inc., a biotechnology company, focuses on the research, development, and commercialization of solutions for men's health and oncology. It offers Entadfi, an FDA-approved, once daily pill that combines finasteride and tadalafil for the treatment of benign prostatic hyperplasia; and Proclarix, an in vitro protein-based blood diagnostic test for prostate cancer. The company was formerly known as Blue Water Biotech, Inc. and changed its name to Onconetix, Inc. in December 2023. Onconetix, Inc. was incorporated in 2018 and is headquartered in Cincinnati, Ohio.",ONCO
50.0,57.20000076293945,48.0,51.20000076293945,51.20000076293945,25272,Biotechnology,Healthcare,42714720,12,N/A,N/A,"Onconetix, Inc., a biotechnology company, focuses on the research, development, and commercialization of solutions for men's health and oncology. It offers Entadfi, an FDA-approved, once daily pill that combines finasteride and tadalafil for the treatment of benign prostatic hyperplasia; and Proclarix, an in vitro protein-based blood diagnostic test for prostate cancer. The company was formerly known as Blue Water Biotech, Inc. and changed its name to Onconetix, Inc. in December 2023. Onconetix, Inc. was incorporated in 2018 and is headquartered in Cincinnati, Ohio.",ONCO
48.400001525878906,52.79999923706055,46.0,49.20000076293945,49.20000076293945,25272,Biotechnology,Healthcare,42714720,12,N/A,N/A,"Onconetix, Inc., a biotechnology company, focuses on the research, development, and commercialization of solutions for men's health and oncology. It offers Entadfi, an FDA-approved, once daily pill that combines finasteride and tadalafil for the treatment of benign prostatic hyperplasia; and Proclarix, an in vitro protein-based blood diagnostic test for prostate cancer. The company was formerly known as Blue Water Biotech, Inc. and changed its name to Onconetix, Inc. in December 2023. Onconetix, Inc. was incorporated in 2018 and is headquartered in Cincinnati, Ohio.",ONCO
49.599998474121094,51.36000061035156,46.79999923706055,49.599998474121094,49.599998474121094,25272,Biotechnology,Healthcare,42714720,12,N/A,N/A,"Onconetix, Inc., a biotechnology company, focuses on the research, development, and commercialization of solutions for men's health and oncology. It offers Entadfi, an FDA-approved, once daily pill that combines finasteride and tadalafil for the treatment of benign prostatic hyperplasia; and Proclarix, an in vitro protein-based blood diagnostic test for prostate cancer. The company was formerly known as Blue Water Biotech, Inc. and changed its name to Onconetix, Inc. in December 2023. Onconetix, Inc. was incorporated in 2018 and is headquartered in Cincinnati, Ohio.",ONCO
49.599998474121094,51.20000076293945,48.400001525878906,48.400001525878906,48.400001525878906,25272,Biotechnology,Healthcare,42714720,12,N/A,N/A,"Onconetix, Inc., a biotechnology company, focuses on the research, development, and commercialization of solutions for men's health and oncology. It offers Entadfi, an FDA-approved, once daily pill that combines finasteride and tadalafil for the treatment of benign prostatic hyperplasia; and Proclarix, an in vitro protein-based blood diagnostic test for prostate cancer. The company was formerly known as Blue Water Biotech, Inc. and changed its name to Onconetix, Inc. in December 2023. Onconetix, Inc. was incorporated in 2018 and is headquartered in Cincinnati, Ohio.",ONCO
47.20000076293945,52.400001525878906,45.63999938964844,49.20000076293945,49.20000076293945,25272,Biotechnology,Healthcare,42714720,12,N/A,N/A,"Onconetix, Inc., a biotechnology company, focuses on the research, development, and commercialization of solutions for men's health and oncology. It offers Entadfi, an FDA-approved, once daily pill that combines finasteride and tadalafil for the treatment of benign prostatic hyperplasia; and Proclarix, an in vitro protein-based blood diagnostic test for prostate cancer. The company was formerly known as Blue Water Biotech, Inc. and changed its name to Onconetix, Inc. in December 2023. Onconetix, Inc. was incorporated in 2018 and is headquartered in Cincinnati, Ohio.",ONCO
49.20000076293945,50.20000076293945,46.439998626708984,48.400001525878906,48.400001525878906,25272,Biotechnology,Healthcare,42714720,12,N/A,N/A,"Onconetix, Inc., a biotechnology company, focuses on the research, development, and commercialization of solutions for men's health and oncology. It offers Entadfi, an FDA-approved, once daily pill that combines finasteride and tadalafil for the treatment of benign prostatic hyperplasia; and Proclarix, an in vitro protein-based blood diagnostic test for prostate cancer. The company was formerly known as Blue Water Biotech, Inc. and changed its name to Onconetix, Inc. in December 2023. Onconetix, Inc. was incorporated in 2018 and is headquartered in Cincinnati, Ohio.",ONCO
46.79999923706055,51.20000076293945,46.79999923706055,50.79999923706055,50.79999923706055,25272,Biotechnology,Healthcare,42714720,12,N/A,N/A,"Onconetix, Inc., a biotechnology company, focuses on the research, development, and commercialization of solutions for men's health and oncology. It offers Entadfi, an FDA-approved, once daily pill that combines finasteride and tadalafil for the treatment of benign prostatic hyperplasia; and Proclarix, an in vitro protein-based blood diagnostic test for prostate cancer. The company was formerly known as Blue Water Biotech, Inc. and changed its name to Onconetix, Inc. in December 2023. Onconetix, Inc. was incorporated in 2018 and is headquartered in Cincinnati, Ohio.",ONCO
50.79999923706055,53.599998474121094,50.0,51.0,51.0,25272,Biotechnology,Healthcare,42714720,12,N/A,N/A,"Onconetix, Inc., a biotechnology company, focuses on the research, development, and commercialization of solutions for men's health and oncology. It offers Entadfi, an FDA-approved, once daily pill that combines finasteride and tadalafil for the treatment of benign prostatic hyperplasia; and Proclarix, an in vitro protein-based blood diagnostic test for prostate cancer. The company was formerly known as Blue Water Biotech, Inc. and changed its name to Onconetix, Inc. in December 2023. Onconetix, Inc. was incorporated in 2018 and is headquartered in Cincinnati, Ohio.",ONCO
